id,nama,email,tanggal_lahir,bulan_lahir,total_belanja,kota
47515,Shiina Mayuri,shiina.mayuri@gmail.com,2007-10-10,10,7631521,Shinjuku
47516,Kuroba Kaito,kuroba.kaito@gmail.com,1983-10-21,10,35965934,Rokkenjima
47517,Oumae Kumiko,oumae.kumiko@gmail.com,1980-11-14,11,15748394,Kobe
47518,Nakano Azusa,nakano.azusa@gmail.com,1987-07-11,7,43774152,Sapporo
47519,Goto Hazuki,goto.hazuki@gmail.com,1995-07-10,7,10295153,Magnolia
47520,Tainaka Ritsu,tainaka.ritsu@gmail.com,1989-12-08,12,34015685,Kobe
47521,Hashida Itaru,hashida.itaru@gmail.com,1991-05-17,5,8038889,Fukuoka
47522,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1998-12-04,12,13786385,Tokyo
47523,Bertolt Hoover,bertolt.hoover@gmail.com,2004-02-15,2,26490218,Fukuoka
47524,Amane Suzuha,amane.suzuha@gmail.com,2001-12-07,12,4569624,Hakone
47525,Mikasa Ackerman,mikasa.ackerman@gmail.com,1981-11-23,11,32821921,Magnolia
47526,Ushiromiya Eva,ushiromiya.eva@gmail.com,1987-11-22,11,34739540,Shinjuku
47527,Hattori Heiji,hattori.heiji@gmail.com,1985-12-08,12,38062901,Kobe
47528,Miyano Shiho,miyano.shiho@gmail.com,1995-04-21,4,12997736,Beika
47529,Levy McGarden,levy.mcgarden@gmail.com,1989-09-04,9,13042481,Osaka
47530,Tainaka Ritsu,tainaka.ritsu@gmail.com,1998-07-04,7,34936753,Hakone
47531,Hashida Itaru,hashida.itaru@gmail.com,1983-03-08,3,12433041,Kobe
47532,Elfman Strauss,elfman.strauss@gmail.com,2000-08-19,8,38947659,Kyoto
47533,Kisaki Eri,kisaki.eri@gmail.com,2000-08-19,8,35936871,Hakone
47534,Okabe Rintarou,okabe.rintarou@gmail.com,2008-10-04,10,19321977,Magnolia
47535,Kawashima Sapphire,kawashima.sapphire@gmail.com,2007-10-16,10,6293057,Yokohama
47536,Toyama Kazuha,toyama.kazuha@gmail.com,1989-02-14,2,42105545,Tokyo
47537,Zeke Yeager,zeke.yeager@gmail.com,2004-12-08,12,5559429,Shinjuku
47538,Edogawa Conan,edogawa.conan@gmail.com,1993-10-11,10,20959262,Ikebukuro
47539,Goto Hazuki,goto.hazuki@gmail.com,2001-11-16,11,41417503,Yokohama
47540,Igneel Dragneel,igneel.dragneel@gmail.com,1984-01-10,1,27862459,Rokkenjima
47541,Kuroba Kaito,kuroba.kaito@gmail.com,1990-03-13,3,29125579,Magnolia
47542,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2004-06-15,6,34188514,Ikebukuro
47543,Elfman Strauss,elfman.strauss@gmail.com,1986-04-21,4,18177672,Ikebukuro
47544,Sato Miwako,sato.miwako@gmail.com,2006-02-04,2,27424150,Tokyo
47545,Mouri Ran,mouri.ran@gmail.com,1984-08-07,8,32283256,Kyoto
47546,Ushiromiya Battler,ushiromiya.battler@gmail.com,2006-06-01,6,14687918,Sapporo
47547,Hijiri Kanade,hijiri.kanade@gmail.com,1996-12-14,12,12882255,Nagoya
47548,Nakano Azusa,nakano.azusa@gmail.com,1982-11-07,11,7972003,Nagoya
47549,Zeref Alvarez,zeref.alvarez@gmail.com,1997-10-16,10,15815038,Rokkenjima
47550,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2009-10-08,10,25797831,Rokkenjima
47551,Natsu Dragneel,natsu.dragneel@gmail.com,2006-06-12,6,40091852,Sendai
47552,Nakano Azusa,nakano.azusa@gmail.com,1995-09-27,9,18509159,Kobe
47553,Urushibara Ruka,urushibara.ruka@gmail.com,1994-03-14,3,42606723,Yokohama
47554,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2005-09-17,9,27349379,Tokyo
47555,Sting Eucliffe,sting.eucliffe@gmail.com,2008-10-19,10,49545738,Kyoto
47556,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,1988-12-05,12,8482348,Beika
47557,Ushiromiya Eva,ushiromiya.eva@gmail.com,2000-12-08,12,18403560,Kobe
47558,Edogawa Conan,edogawa.conan@gmail.com,1993-02-13,2,24216283,Osaka
47559,Gajeel Redfox,gajeel.redfox@gmail.com,2000-05-25,5,18142005,Akihabara
47560,Kasashima Nozomi,kasashima.nozomi@gmail.com,1986-08-15,8,47645414,Sapporo
47561,Chiba Kazunobu,chiba.kazunobu@gmail.com,1990-07-23,7,17563198,Osaka
47562,Chiba Kazunobu,chiba.kazunobu@gmail.com,1995-12-11,12,4883378,Shinjuku
47563,Gajeel Redfox,gajeel.redfox@gmail.com,2009-08-05,8,40967142,Osaka
47564,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1991-08-27,8,32387869,Osaka
47565,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2000-10-12,10,29770753,Magnolia
47566,Levy McGarden,levy.mcgarden@gmail.com,2005-11-23,11,22658163,Kobe
47567,Historia Reiss,historia.reiss@gmail.com,1994-04-13,4,15732110,Akihabara
47568,Ushiromiya Maria,ushiromiya.maria@gmail.com,1996-01-09,1,7684364,Shinjuku
47569,Sera Masumi,sera.masumi@gmail.com,1988-09-05,9,5954255,Ikebukuro
47570,Erza Scarlet,erza.scarlet@gmail.com,2008-10-25,10,19104526,Nagoya
47571,Wendy Marvell,wendy.marvell@gmail.com,1999-06-06,6,47868745,Tokyo
47572,Levy McGarden,levy.mcgarden@gmail.com,1988-09-18,9,25145928,Osaka
47573,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1994-12-28,12,43826453,Ikebukuro
47574,Juvia Lockser,juvia.lockser@gmail.com,1989-11-03,11,6113344,Fukuoka
47575,Lucy Heartfilia,lucy.heartfilia@gmail.com,1998-05-09,5,23896528,Akihabara
47576,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2002-07-21,7,21031854,Akihabara
47577,Bertolt Hoover,bertolt.hoover@gmail.com,2000-07-20,7,3259034,Rokkenjima
47578,Kiryuu Moeka,kiryuu.moeka@gmail.com,2002-11-16,11,8696672,Ikebukuro
47579,Connie Springer,connie.springer@gmail.com,2000-03-13,3,36639004,Ikebukuro
47580,Ronove,ronove@gmail.com,2005-02-25,2,2282658,Rokkenjima
47581,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1999-02-22,2,6141162,Sapporo
47582,Sting Eucliffe,sting.eucliffe@gmail.com,1990-09-16,9,26228964,Hakone
47583,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2005-05-23,5,28602232,Ikebukuro
47584,Gray Fullbuster,gray.fullbuster@gmail.com,1993-12-28,12,49563978,Sapporo
47585,Historia Reiss,historia.reiss@gmail.com,2008-07-25,7,4059857,Magnolia
47586,Bertolt Hoover,bertolt.hoover@gmail.com,2000-08-21,8,24495801,Kobe
47587,Ushiromiya Maria,ushiromiya.maria@gmail.com,1986-11-16,11,5107280,Hakone
47588,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1991-01-21,1,30394185,Sendai
47589,Hange Zoe,hange.zoe@gmail.com,1986-12-24,12,37920470,Ikebukuro
47590,Haibara Ai,haibara.ai@gmail.com,1987-12-18,12,25102046,Magnolia
47591,Suzuki Jun,suzuki.jun@gmail.com,2004-12-21,12,6746686,Osaka
47592,Amuro Tooru,amuro.tooru@gmail.com,1995-03-20,3,18327157,Rokkenjima
47593,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2007-12-23,12,45164083,Uji
47594,Hange Zoe,hange.zoe@gmail.com,1985-08-15,8,17649731,Tokyo
47595,Ushiromiya Maria,ushiromiya.maria@gmail.com,1996-05-01,5,47687010,Sendai
47596,Haibara Ai,haibara.ai@gmail.com,2008-03-14,3,26734749,Osaka
47597,Levy McGarden,levy.mcgarden@gmail.com,2004-02-23,2,13554262,Rokkenjima
47598,Historia Reiss,historia.reiss@gmail.com,1985-01-27,1,49272013,Kobe
47599,Takagi Wataru,takagi.wataru@gmail.com,1992-10-18,10,9100160,Sapporo
47600,Hakuba Saguru,hakuba.saguru@gmail.com,1994-06-02,6,47116098,Akihabara
47601,Chiba Kazunobu,chiba.kazunobu@gmail.com,1990-10-11,10,2954335,Kyoto
47602,Elfman Strauss,elfman.strauss@gmail.com,1983-06-07,6,46607356,Fukuoka
47603,Historia Reiss,historia.reiss@gmail.com,1986-01-16,1,31538157,Kobe
47604,Elfman Strauss,elfman.strauss@gmail.com,2004-03-02,3,30621148,Shinjuku
47605,Eren Yeager,eren.yeager@gmail.com,1992-03-19,3,22103361,Rokkenjima
47606,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1983-05-10,5,37348609,Akihabara
47607,Lucy Heartfilia,lucy.heartfilia@gmail.com,1980-09-11,9,21554203,Akihabara
47608,Reiner Braun,reiner.braun@gmail.com,2009-02-09,2,4255976,Magnolia
47609,Gaap,gaap@gmail.com,2007-12-17,12,14997214,Akihabara
47610,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,2001-11-11,11,43164068,Sapporo
47611,Hijiri Kanade,hijiri.kanade@gmail.com,2000-11-19,11,25940770,Nagoya
47612,Historia Reiss,historia.reiss@gmail.com,2006-02-04,2,21346808,Yokohama
47613,Amane Suzuha,amane.suzuha@gmail.com,1985-11-03,11,44574683,Tokyo
47614,Kousaka Reina,kousaka.reina@gmail.com,1996-04-15,4,20739597,Fukuoka
47615,Ushiromiya Ange,ushiromiya.ange@gmail.com,2006-09-26,9,41296966,Kobe
47616,Hijiri Kanade,hijiri.kanade@gmail.com,2000-05-02,5,26971106,Yokohama
47617,Bertolt Hoover,bertolt.hoover@gmail.com,1981-12-27,12,29419552,Magnolia
47618,Shiina Mayuri,shiina.mayuri@gmail.com,1992-10-26,10,34892595,Beika
47619,Virgilia,virgilia@gmail.com,2000-05-23,5,13727741,Shinjuku
47620,Kuroba Kaito,kuroba.kaito@gmail.com,1984-05-26,5,9237965,Uji
47621,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1981-04-03,4,39714930,Shibuya
47622,Eren Yeager,eren.yeager@gmail.com,2004-04-26,4,26895306,Akihabara
47623,Bertolt Hoover,bertolt.hoover@gmail.com,2007-09-28,9,12845944,Magnolia
47624,Armin Arlert,armin.arlert@gmail.com,1983-04-06,4,11022269,Sapporo
47625,Goto Hazuki,goto.hazuki@gmail.com,2004-12-10,12,3022358,Sendai
47626,Kawashima Sapphire,kawashima.sapphire@gmail.com,1989-04-22,4,35200305,Nagoya
47627,Kasashima Nozomi,kasashima.nozomi@gmail.com,2006-02-03,2,13043861,Osaka
47628,Erwin Smith,erwin.smith@gmail.com,1986-08-28,8,2999607,Yokohama
47629,Chiba Kazunobu,chiba.kazunobu@gmail.com,2002-06-12,6,28679798,Sapporo
47630,Kuroba Kaito,kuroba.kaito@gmail.com,1987-11-09,11,30301055,Kobe
47631,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1995-05-11,5,27945472,Ikebukuro
47632,Sera Masumi,sera.masumi@gmail.com,2004-05-16,5,22993993,Magnolia
47633,Edogawa Conan,edogawa.conan@gmail.com,2001-05-05,5,29194595,Sendai
47634,Reiner Braun,reiner.braun@gmail.com,1982-11-05,11,13787185,Ikebukuro
47635,Rogue Oro,rogue.oro@gmail.com,2008-12-25,12,1792311,Ikebukuro
47636,Mikasa Ackerman,mikasa.ackerman@gmail.com,1996-05-02,5,28382347,Kobe
47637,Erza Scarlet,erza.scarlet@gmail.com,2002-06-02,6,45154081,Sapporo
47638,Hashida Itaru,hashida.itaru@gmail.com,2009-05-16,5,1157955,Tokyo
47639,Yoshii Junna,yoshii.junna@gmail.com,1980-02-01,2,6594181,Sendai
47640,Oumae Kumiko,oumae.kumiko@gmail.com,1995-12-24,12,49912012,Rokkenjima
47641,Megure Juzo,megure.juzo@gmail.com,1992-03-18,3,27375405,Nagoya
47642,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1990-10-20,10,7114258,Fukuoka
47643,Chiba Kazunobu,chiba.kazunobu@gmail.com,2009-04-22,4,16673154,Nagoya
47644,Kousaka Reina,kousaka.reina@gmail.com,1982-12-19,12,28917785,Hakone
47645,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2009-09-05,9,1140279,Akihabara
47646,Mikasa Ackerman,mikasa.ackerman@gmail.com,1999-03-14,3,41207832,Rokkenjima
47647,Sasha Blouse,sasha.blouse@gmail.com,1989-09-26,9,19054813,Sapporo
47648,Nakano Azusa,nakano.azusa@gmail.com,1992-10-10,10,23629766,Magnolia
47649,Toyama Kazuha,toyama.kazuha@gmail.com,2001-01-06,1,13633535,Osaka
47650,Jean Kirstein,jean.kirstein@gmail.com,1992-08-21,8,7278410,Shinjuku
47651,Mirajane Strauss,mirajane.strauss@gmail.com,2005-09-19,9,36096010,Akihabara
47652,Hashida Itaru,hashida.itaru@gmail.com,1989-12-08,12,41846769,Uji
47653,Gray Fullbuster,gray.fullbuster@gmail.com,2000-02-21,2,9553938,Hakone
47654,Jean Kirstein,jean.kirstein@gmail.com,2001-02-15,2,665019,Kobe
47655,Ushiromiya Maria,ushiromiya.maria@gmail.com,2004-09-12,9,3377274,Kobe
47656,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1991-05-04,5,31812819,Kobe
47657,Haibara Ai,haibara.ai@gmail.com,2001-06-24,6,26804483,Kyoto
47658,Ushiromiya Maria,ushiromiya.maria@gmail.com,1988-12-25,12,18071837,Sendai
47659,Manabe Nodoka,manabe.nodoka@gmail.com,1988-08-07,8,23815914,Shibuya
47660,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1988-05-13,5,14505403,Rokkenjima
47661,Ronove,ronove@gmail.com,1994-07-02,7,28300061,Akihabara
47662,Goto Hazuki,goto.hazuki@gmail.com,2007-03-21,3,8065788,Sendai
47663,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1981-06-23,6,49477861,Shinjuku
47664,Ronove,ronove@gmail.com,1980-02-14,2,37725999,Beika
47665,Suzuki Jun,suzuki.jun@gmail.com,1992-03-01,3,549938,Kobe
47666,Hattori Heiji,hattori.heiji@gmail.com,2004-03-21,3,9099579,Magnolia
47667,Juvia Lockser,juvia.lockser@gmail.com,1996-11-14,11,3005173,Fukuoka
47668,Kuroba Kaito,kuroba.kaito@gmail.com,2004-05-25,5,13370278,Nagoya
47669,Kawashima Sapphire,kawashima.sapphire@gmail.com,2006-06-11,6,20075238,Shinjuku
47670,Hashida Itaru,hashida.itaru@gmail.com,2007-12-24,12,24645016,Akihabara
47671,Historia Reiss,historia.reiss@gmail.com,1998-12-28,12,13527014,Kobe
47672,Goto Hazuki,goto.hazuki@gmail.com,1994-04-02,4,21125371,Sapporo
47673,Sasha Blouse,sasha.blouse@gmail.com,2002-08-25,8,29352432,Rokkenjima
47674,Kiryuu Moeka,kiryuu.moeka@gmail.com,1996-10-09,10,29255707,Sapporo
47675,Mikasa Ackerman,mikasa.ackerman@gmail.com,2003-06-21,6,11709428,Sapporo
47676,Edogawa Conan,edogawa.conan@gmail.com,2006-03-28,3,34336509,Osaka
47677,Ushiromiya Ange,ushiromiya.ange@gmail.com,2007-04-24,4,41580707,Kyoto
47678,Reiner Braun,reiner.braun@gmail.com,1993-10-04,10,29700514,Kobe
47679,Sasha Blouse,sasha.blouse@gmail.com,2004-01-06,1,4159924,Nagoya
47680,Ushiromiya Eva,ushiromiya.eva@gmail.com,1982-09-03,9,27705161,Shinjuku
47681,Mouri Ran,mouri.ran@gmail.com,2003-06-16,6,36767675,Fukuoka
47682,Annie Leonhart,annie.leonhart@gmail.com,1996-06-20,6,19002698,Shibuya
47683,Akai Shuichi,akai.shuichi@gmail.com,1993-09-07,9,21073735,Beika
47684,Tainaka Ritsu,tainaka.ritsu@gmail.com,1988-05-21,5,47703458,Sapporo
47685,Kasashima Nozomi,kasashima.nozomi@gmail.com,1999-07-02,7,7159459,Ikebukuro
47686,Suzuki Jun,suzuki.jun@gmail.com,1992-01-01,1,16422991,Magnolia
47687,Jellal Fernandes,jellal.fernandes@gmail.com,1997-11-26,11,3298957,Tokyo
47688,Jellal Fernandes,jellal.fernandes@gmail.com,1991-01-14,1,46187309,Sapporo
47689,Suzuki Sonoko,suzuki.sonoko@gmail.com,2009-08-15,8,39026918,Nagoya
47690,Tainaka Ritsu,tainaka.ritsu@gmail.com,1991-11-23,11,41502114,Kyoto
47691,Toyama Kazuha,toyama.kazuha@gmail.com,1989-12-24,12,34882762,Akihabara
47692,Tanaka Asuka,tanaka.asuka@gmail.com,1994-03-09,3,12199830,Yokohama
47693,Reiner Braun,reiner.braun@gmail.com,2006-07-03,7,25534217,Sapporo
47694,Kousaka Reina,kousaka.reina@gmail.com,1992-04-24,4,39753923,Rokkenjima
47695,Chiba Kazunobu,chiba.kazunobu@gmail.com,1983-08-02,8,23050417,Ikebukuro
47696,Sato Miwako,sato.miwako@gmail.com,1995-01-12,1,34536628,Beika
47697,Kiryuu Moeka,kiryuu.moeka@gmail.com,1989-10-25,10,6931125,Rokkenjima
47698,Zeref Alvarez,zeref.alvarez@gmail.com,1983-09-10,9,34717817,Ikebukuro
47699,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1999-10-28,10,47103673,Fukuoka
47700,Chiba Kazunobu,chiba.kazunobu@gmail.com,2004-08-04,8,34259608,Magnolia
47701,Akiyama Mio,akiyama.mio@gmail.com,1981-03-10,3,43335342,Uji
47702,Tainaka Ritsu,tainaka.ritsu@gmail.com,1995-01-28,1,11314736,Beika
47703,Gray Fullbuster,gray.fullbuster@gmail.com,1984-01-02,1,28877073,Shibuya
47704,Ushiromiya Ange,ushiromiya.ange@gmail.com,1992-07-22,7,25346497,Beika
47705,Shiina Mayuri,shiina.mayuri@gmail.com,1994-02-22,2,15693838,Hakone
47706,Virgilia,virgilia@gmail.com,1989-05-18,5,2617882,Rokkenjima
47707,Nakano Azusa,nakano.azusa@gmail.com,1989-04-01,4,44221515,Hakone
47708,Haibara Ai,haibara.ai@gmail.com,1985-05-04,5,18870135,Rokkenjima
47709,Layla Heartfilia,layla.heartfilia@gmail.com,1983-02-12,2,29806602,Kyoto
47710,Oumae Kumiko,oumae.kumiko@gmail.com,1986-09-28,9,17105615,Tokyo
47711,Kudo Shinichi,kudo.shinichi@gmail.com,1983-11-18,11,32125791,Osaka
47712,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1983-06-12,6,23277950,Magnolia
47713,Makise Kurisu,makise.kurisu@gmail.com,2008-06-16,6,15648213,Tokyo
47714,Erza Scarlet,erza.scarlet@gmail.com,2009-11-27,11,34662365,Kobe
47715,Gajeel Redfox,gajeel.redfox@gmail.com,2002-05-19,5,47814915,Yokohama
47716,Goto Hazuki,goto.hazuki@gmail.com,2006-09-12,9,11055659,Fukuoka
47717,Gaap,gaap@gmail.com,1993-03-21,3,31877045,Rokkenjima
47718,Rogue Oro,rogue.oro@gmail.com,1995-05-27,5,36480845,Akihabara
47719,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1985-08-05,8,26849026,Shibuya
47720,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1997-06-14,6,22390194,Osaka
47721,Kousaka Reina,kousaka.reina@gmail.com,2007-06-27,6,45043310,Yokohama
47722,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2008-11-19,11,2007216,Nagoya
47723,Zeke Yeager,zeke.yeager@gmail.com,1988-07-01,7,11994260,Ikebukuro
47724,Haibara Ai,haibara.ai@gmail.com,1987-06-24,6,36439045,Sendai
47725,Lucy Heartfilia,lucy.heartfilia@gmail.com,2003-03-02,3,18304486,Kyoto
47726,Connie Springer,connie.springer@gmail.com,2002-05-15,5,11830995,Sendai
47727,Levi Ackerman,levi.ackerman@gmail.com,1995-02-06,2,34778172,Beika
47728,Elfman Strauss,elfman.strauss@gmail.com,1984-10-12,10,44300959,Rokkenjima
47729,Historia Reiss,historia.reiss@gmail.com,1998-07-26,7,17189744,Beika
47730,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,2003-08-18,8,29946137,Sapporo
47731,Zeref Alvarez,zeref.alvarez@gmail.com,1983-07-26,7,22749252,Shinjuku
47732,Chiba Kazunobu,chiba.kazunobu@gmail.com,1994-03-01,3,44784848,Tokyo
47733,Ushiromiya Battler,ushiromiya.battler@gmail.com,1996-01-23,1,9191220,Yokohama
47734,Hakuba Saguru,hakuba.saguru@gmail.com,1986-04-28,4,26811340,Kyoto
47735,Kenny Ackerman,kenny.ackerman@gmail.com,1985-08-13,8,45415019,Nagoya
47736,Edogawa Conan,edogawa.conan@gmail.com,1996-12-15,12,22813620,Tokyo
47737,Connie Springer,connie.springer@gmail.com,1985-01-07,1,48022309,Shinjuku
47738,Rogue Oro,rogue.oro@gmail.com,1997-12-02,12,11535511,Akihabara
47739,Zeke Yeager,zeke.yeager@gmail.com,1998-08-28,8,14820899,Shinjuku
47740,Kiryuu Moeka,kiryuu.moeka@gmail.com,1997-01-10,1,8073906,Beika
47741,Shiina Mayuri,shiina.mayuri@gmail.com,2003-11-09,11,23863007,Hakone
47742,Kuroba Kaito,kuroba.kaito@gmail.com,1986-08-17,8,20391155,Nagoya
47743,Kenny Ackerman,kenny.ackerman@gmail.com,1997-02-23,2,23029577,Akihabara
47744,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1998-11-16,11,19292224,Shinjuku
47745,Gajeel Redfox,gajeel.redfox@gmail.com,2003-12-17,12,30327336,Uji
47746,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2004-05-18,5,9078625,Akihabara
47747,Kato Yuko,kato.yuko@gmail.com,1993-12-02,12,7097162,Sendai
47748,Makise Kurisu,makise.kurisu@gmail.com,1995-10-06,10,12170360,Hakone
47749,Manabe Nodoka,manabe.nodoka@gmail.com,2002-01-09,1,28031973,Rokkenjima
47750,Okabe Rintarou,okabe.rintarou@gmail.com,1980-12-17,12,48031099,Akihabara
47751,Jellal Fernandes,jellal.fernandes@gmail.com,1981-09-14,9,4450127,Rokkenjima
47752,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,1985-07-02,7,40916083,Kyoto
47753,Akai Shuichi,akai.shuichi@gmail.com,1984-06-02,6,20593720,Hakone
47754,Haibara Ai,haibara.ai@gmail.com,1987-06-05,6,34025036,Kyoto
47755,Levi Ackerman,levi.ackerman@gmail.com,1995-12-05,12,10129412,Kobe
47756,Hashida Itaru,hashida.itaru@gmail.com,1983-09-05,9,11428321,Sapporo
47757,Yokomizo Jugo,yokomizo.jugo@gmail.com,1981-08-22,8,27030598,Ikebukuro
47758,Haibara Ai,haibara.ai@gmail.com,1999-04-10,4,9845977,Tokyo
47759,Sasha Blouse,sasha.blouse@gmail.com,2009-03-28,3,42688749,Kobe
47760,Hijiri Kanade,hijiri.kanade@gmail.com,2009-08-15,8,1057721,Hakone
47761,Kuroba Kaito,kuroba.kaito@gmail.com,2007-11-26,11,24655805,Shibuya
47762,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,1982-02-19,2,11511671,Rokkenjima
47763,Akai Shuichi,akai.shuichi@gmail.com,1980-01-26,1,40538378,Shibuya
47764,Jellal Fernandes,jellal.fernandes@gmail.com,2009-02-15,2,36396254,Sapporo
47765,Chiba Kazunobu,chiba.kazunobu@gmail.com,1981-03-05,3,32220524,Ikebukuro
47766,Ushiromiya Ange,ushiromiya.ange@gmail.com,1983-12-06,12,26027225,Osaka
47767,Kato Yuko,kato.yuko@gmail.com,2002-09-19,9,33598066,Tokyo
47768,Annie Leonhart,annie.leonhart@gmail.com,1988-08-11,8,12269225,Kyoto
47769,Yamamura Misao,yamamura.misao@gmail.com,1980-09-15,9,5730820,Sendai
47770,Amuro Tooru,amuro.tooru@gmail.com,2002-10-25,10,33571496,Nagoya
47771,Sera Masumi,sera.masumi@gmail.com,2004-10-11,10,40073010,Fukuoka
47772,Sato Miwako,sato.miwako@gmail.com,1992-04-18,4,2858355,Sapporo
47773,Urushibara Ruka,urushibara.ruka@gmail.com,2003-01-22,1,29963450,Kyoto
47774,Suzuki Jun,suzuki.jun@gmail.com,2004-10-23,10,40448870,Kyoto
47775,Suzuki Jun,suzuki.jun@gmail.com,2009-06-06,6,44729589,Rokkenjima
47776,Elfman Strauss,elfman.strauss@gmail.com,1980-10-04,10,17876004,Yokohama
47777,Ronove,ronove@gmail.com,2001-08-16,8,16896109,Tokyo
47778,Virgilia,virgilia@gmail.com,1986-09-14,9,41353,Shinjuku
47779,Tanaka Asuka,tanaka.asuka@gmail.com,1995-12-20,12,9678222,Beika
47780,Virgilia,virgilia@gmail.com,2004-09-05,9,49681444,Akihabara
47781,Annie Leonhart,annie.leonhart@gmail.com,2009-02-11,2,13636731,Akihabara
47782,Gray Fullbuster,gray.fullbuster@gmail.com,2001-03-27,3,25427275,Hakone
47783,Kiryuu Moeka,kiryuu.moeka@gmail.com,2002-12-20,12,38412807,Magnolia
47784,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2002-05-11,5,25686447,Kobe
47785,Levi Ackerman,levi.ackerman@gmail.com,2007-08-26,8,42863327,Yokohama
47786,Akai Shuichi,akai.shuichi@gmail.com,1987-06-07,6,25179496,Beika
47787,Suzuki Sonoko,suzuki.sonoko@gmail.com,1992-02-27,2,33850322,Hakone
47788,Edogawa Conan,edogawa.conan@gmail.com,2001-11-23,11,45868791,Shibuya
47789,Kisaki Eri,kisaki.eri@gmail.com,2003-02-19,2,16016203,Akihabara
47790,Natsu Dragneel,natsu.dragneel@gmail.com,1990-08-01,8,31563076,Akihabara
47791,Historia Reiss,historia.reiss@gmail.com,2000-08-06,8,9480213,Hakone
47792,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2000-01-05,1,6082015,Shinjuku
47793,Eren Yeager,eren.yeager@gmail.com,2004-02-02,2,31700006,Shinjuku
47794,Kato Yuko,kato.yuko@gmail.com,1989-04-05,4,15572080,Nagoya
47795,Hashida Itaru,hashida.itaru@gmail.com,2008-03-07,3,14728405,Shibuya
47796,Okabe Rintarou,okabe.rintarou@gmail.com,1993-04-18,4,21584645,Yokohama
47797,Suzuki Jun,suzuki.jun@gmail.com,2001-05-17,5,33329865,Nagoya
47798,Mikasa Ackerman,mikasa.ackerman@gmail.com,2005-06-28,6,33704052,Beika
47799,Zeref Alvarez,zeref.alvarez@gmail.com,1987-02-24,2,37772449,Yokohama
47800,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1998-07-04,7,17154283,Shibuya
47801,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1990-06-15,6,31215974,Akihabara
47802,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1997-11-10,11,39522197,Shinjuku
47803,Goto Hazuki,goto.hazuki@gmail.com,1984-12-02,12,14661874,Kobe
47804,Suzuki Jun,suzuki.jun@gmail.com,2004-10-23,10,19361332,Sendai
47805,Mouri Ran,mouri.ran@gmail.com,1981-07-20,7,38658390,Tokyo
47806,Historia Reiss,historia.reiss@gmail.com,1999-08-28,8,45698910,Rokkenjima
47807,Gajeel Redfox,gajeel.redfox@gmail.com,1990-02-23,2,35849353,Akihabara
47808,Erza Scarlet,erza.scarlet@gmail.com,2000-07-21,7,49757446,Fukuoka
47809,Bertolt Hoover,bertolt.hoover@gmail.com,1984-11-15,11,29358202,Shibuya
47810,Zeke Yeager,zeke.yeager@gmail.com,1986-03-09,3,22204532,Shinjuku
47811,Hirasawa Yui,hirasawa.yui@gmail.com,1985-05-04,5,32197444,Ikebukuro
47812,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1986-04-06,4,35074818,Hakone
47813,Levy McGarden,levy.mcgarden@gmail.com,1992-10-17,10,45822233,Rokkenjima
47814,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2006-03-22,3,36554798,Akihabara
