id,nama,email,tanggal_lahir,bulan_lahir,total_belanja,kota
48425,Kisaki Eri,kisaki.eri@gmail.com,2003-02-01,2,43714426,Shinjuku
48426,Hattori Heiji,hattori.heiji@gmail.com,2002-12-05,12,23142299,Osaka
48427,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2007-10-05,10,13853133,Tokyo
48428,Yamamura Misao,yamamura.misao@gmail.com,2004-06-22,6,11494707,Beika
48429,Kasashima Nozomi,kasashima.nozomi@gmail.com,2008-08-03,8,17408664,Rokkenjima
48430,Igneel Dragneel,igneel.dragneel@gmail.com,2004-02-17,2,21694830,Uji
48431,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1995-06-22,6,49882077,Beika
48432,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1997-10-07,10,8616678,Beika
48433,Kuroba Kaito,kuroba.kaito@gmail.com,1998-12-02,12,23156572,Hakone
48434,Yokomizo Jugo,yokomizo.jugo@gmail.com,2005-09-16,9,41781539,Tokyo
48435,Connie Springer,connie.springer@gmail.com,2007-08-21,8,25635022,Beika
48436,Gaap,gaap@gmail.com,2000-02-21,2,32291950,Sapporo
48437,Bertolt Hoover,bertolt.hoover@gmail.com,2003-09-09,9,32770513,Shinjuku
48438,Ushiromiya Maria,ushiromiya.maria@gmail.com,2005-12-17,12,3891992,Magnolia
48439,Amane Suzuha,amane.suzuha@gmail.com,2004-09-13,9,47621370,Uji
48440,Sting Eucliffe,sting.eucliffe@gmail.com,2000-09-18,9,41612049,Shinjuku
48441,Juvia Lockser,juvia.lockser@gmail.com,2007-05-26,5,26629165,Shinjuku
48442,Rogue Oro,rogue.oro@gmail.com,2000-07-27,7,17007091,Kyoto
48443,Layla Heartfilia,layla.heartfilia@gmail.com,2008-10-17,10,12731641,Hakone
48444,Suzuki Sonoko,suzuki.sonoko@gmail.com,2000-01-13,1,43765893,Rokkenjima
48445,Chiba Kazunobu,chiba.kazunobu@gmail.com,2002-10-04,10,18806496,Nagoya
48446,Yamamura Misao,yamamura.misao@gmail.com,2008-02-16,2,49208917,Hakone
48447,Tainaka Ritsu,tainaka.ritsu@gmail.com,2008-09-13,9,35903679,Akihabara
48448,Levi Ackerman,levi.ackerman@gmail.com,1997-02-26,2,8726425,Magnolia
48449,Hashida Itaru,hashida.itaru@gmail.com,1997-06-25,6,8410048,Beika
48450,Suzuki Jun,suzuki.jun@gmail.com,2003-08-14,8,7652291,Nagoya
48451,Eren Yeager,eren.yeager@gmail.com,2007-07-13,7,2907240,Uji
48452,Eren Yeager,eren.yeager@gmail.com,2001-04-07,4,31279277,Kyoto
48453,Zeref Alvarez,zeref.alvarez@gmail.com,2005-12-01,12,29835020,Magnolia
48454,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2000-06-24,6,18272850,Shibuya
48455,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2007-04-16,4,38219962,Kyoto
48456,Makise Kurisu,makise.kurisu@gmail.com,2001-06-13,6,16432036,Sendai
48457,Bertolt Hoover,bertolt.hoover@gmail.com,2000-05-06,5,11602859,Osaka
48458,Kato Yuko,kato.yuko@gmail.com,2006-11-21,11,18818678,Yokohama
48459,Oumae Kumiko,oumae.kumiko@gmail.com,1998-09-22,9,42586728,Kyoto
48460,Suzuki Sonoko,suzuki.sonoko@gmail.com,1998-02-16,2,23807469,Kobe
48461,Reiner Braun,reiner.braun@gmail.com,2003-09-13,9,11447231,Osaka
48462,Kousaka Reina,kousaka.reina@gmail.com,2004-09-21,9,254339,Magnolia
48463,Wendy Marvell,wendy.marvell@gmail.com,1996-05-12,5,16829673,Tokyo
48464,Elfman Strauss,elfman.strauss@gmail.com,1997-07-23,7,49132676,Fukuoka
48465,Hange Zoe,hange.zoe@gmail.com,1999-07-21,7,33958621,Osaka
48466,Ushiromiya Eva,ushiromiya.eva@gmail.com,2003-12-23,12,40778489,Ikebukuro
48467,Hattori Heiji,hattori.heiji@gmail.com,2003-12-13,12,15779386,Akihabara
48468,Natsu Dragneel,natsu.dragneel@gmail.com,2001-08-01,8,46392455,Uji
48469,Kuroba Kaito,kuroba.kaito@gmail.com,2006-06-26,6,38519855,Shibuya
48470,Hakuba Saguru,hakuba.saguru@gmail.com,2001-01-12,1,44765329,Shinjuku
48471,Kisaki Eri,kisaki.eri@gmail.com,1999-10-24,10,46885277,Nagoya
48472,Hange Zoe,hange.zoe@gmail.com,1999-10-17,10,7459670,Beika
48473,Suzuki Jun,suzuki.jun@gmail.com,1997-04-08,4,32215409,Shinjuku
48474,Historia Reiss,historia.reiss@gmail.com,2003-01-06,1,40069581,Osaka
48475,Virgilia,virgilia@gmail.com,1997-09-06,9,43514536,Tokyo
48476,Kato Yuko,kato.yuko@gmail.com,1995-11-26,11,21146939,Kobe
48477,Lucy Heartfilia,lucy.heartfilia@gmail.com,2001-03-14,3,40212572,Fukuoka
48478,Zeref Alvarez,zeref.alvarez@gmail.com,1997-12-27,12,1829961,Osaka
48479,Kousaka Reina,kousaka.reina@gmail.com,2007-05-09,5,34758825,Beika
48480,Igneel Dragneel,igneel.dragneel@gmail.com,2003-11-11,11,33025532,Beika
48481,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2003-12-03,12,7025041,Shibuya
48482,Ushiromiya Eva,ushiromiya.eva@gmail.com,2001-07-04,7,25091596,Tokyo
48483,Mikasa Ackerman,mikasa.ackerman@gmail.com,2005-09-03,9,38387461,Shibuya
48484,Historia Reiss,historia.reiss@gmail.com,1998-10-19,10,10792008,Tokyo
48485,Farah Nae,farah.nae@gmail.com,2006-02-26,2,35151297,Sendai
48486,Kudo Shinichi,kudo.shinichi@gmail.com,2003-03-27,3,32021803,Ikebukuro
48487,Akai Shuichi,akai.shuichi@gmail.com,2004-06-15,6,47365316,Fukuoka
48488,Okabe Rintarou,okabe.rintarou@gmail.com,2000-03-08,3,4679907,Uji
48489,Kiryuu Moeka,kiryuu.moeka@gmail.com,2004-06-09,6,16703116,Sapporo
48490,Wendy Marvell,wendy.marvell@gmail.com,2009-02-19,2,43148713,Rokkenjima
48491,Kato Yuko,kato.yuko@gmail.com,2007-11-05,11,48786880,Sapporo
48492,Haibara Ai,haibara.ai@gmail.com,2009-09-02,9,44879961,Beika
48493,Juvia Lockser,juvia.lockser@gmail.com,2006-07-18,7,1999459,Uji
48494,Erza Scarlet,erza.scarlet@gmail.com,2001-11-04,11,36902836,Ikebukuro
48495,Toyama Kazuha,toyama.kazuha@gmail.com,2006-06-11,6,11071622,Tokyo
48496,Eren Yeager,eren.yeager@gmail.com,1996-08-06,8,8077355,Ikebukuro
48497,Virgilia,virgilia@gmail.com,2005-12-22,12,41621230,Sapporo
48498,Levi Ackerman,levi.ackerman@gmail.com,2009-08-24,8,31428458,Nagoya
48499,Amuro Tooru,amuro.tooru@gmail.com,2000-05-18,5,46817526,Tokyo
48500,Connie Springer,connie.springer@gmail.com,2003-03-14,3,10426276,Hakone
48501,Mouri Ran,mouri.ran@gmail.com,1996-11-17,11,45041042,Yokohama
48502,Rogue Oro,rogue.oro@gmail.com,1997-12-09,12,41136784,Sendai
48503,Ushiromiya Ange,ushiromiya.ange@gmail.com,1998-05-27,5,16088032,Fukuoka
48504,Toyama Kazuha,toyama.kazuha@gmail.com,1999-08-21,8,22354679,Sendai
48505,Kuroba Kaito,kuroba.kaito@gmail.com,2006-04-19,4,19373085,Beika
48506,Levi Ackerman,levi.ackerman@gmail.com,1995-03-13,3,693148,Fukuoka
48507,Gray Fullbuster,gray.fullbuster@gmail.com,2006-01-18,1,45383149,Sendai
48508,Edogawa Conan,edogawa.conan@gmail.com,2003-12-04,12,40794668,Kyoto
48509,Haibara Ai,haibara.ai@gmail.com,2003-06-18,6,9892027,Osaka
48510,Oumae Kumiko,oumae.kumiko@gmail.com,2002-07-22,7,41150593,Beika
48511,Eren Yeager,eren.yeager@gmail.com,2007-03-26,3,1753733,Tokyo
48512,Yoshii Junna,yoshii.junna@gmail.com,2005-06-09,6,44774922,Hakone
48513,Shiina Mayuri,shiina.mayuri@gmail.com,2002-02-22,2,2882368,Sendai
48514,Kuroba Kaito,kuroba.kaito@gmail.com,1999-10-24,10,781246,Uji
48515,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1998-12-25,12,38952005,Kobe
48516,Kasashima Nozomi,kasashima.nozomi@gmail.com,1998-01-08,1,4492357,Tokyo
48517,Hattori Heiji,hattori.heiji@gmail.com,2000-02-27,2,9120592,Magnolia
48518,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1995-10-02,10,3486357,Nagoya
48519,Chiba Kazunobu,chiba.kazunobu@gmail.com,1997-08-13,8,27012627,Sendai
48520,Suzuki Jun,suzuki.jun@gmail.com,1995-04-06,4,36369309,Magnolia
48521,Okabe Rintarou,okabe.rintarou@gmail.com,1995-05-06,5,39767994,Sendai
48522,Erza Scarlet,erza.scarlet@gmail.com,2008-01-05,1,9198645,Kobe
48523,Mirajane Strauss,mirajane.strauss@gmail.com,1997-08-01,8,45581469,Kobe
48524,Ushiromiya Battler,ushiromiya.battler@gmail.com,2009-02-21,2,36594115,Sendai
48525,Levy McGarden,levy.mcgarden@gmail.com,1999-02-22,2,33649356,Osaka
48526,Hattori Heiji,hattori.heiji@gmail.com,2002-01-18,1,40409371,Osaka
48527,Makise Kurisu,makise.kurisu@gmail.com,1995-09-25,9,27910296,Fukuoka
48528,Yokomizo Jugo,yokomizo.jugo@gmail.com,2003-10-12,10,41909155,Tokyo
48529,Sasha Blouse,sasha.blouse@gmail.com,1996-11-21,11,23410473,Uji
48530,Saito Sumire,saito.sumire@gmail.com,2001-12-17,12,10966304,Akihabara
48531,Yamamura Misao,yamamura.misao@gmail.com,1996-07-18,7,28249402,Hakone
48532,Oumae Kumiko,oumae.kumiko@gmail.com,2009-07-02,7,9601923,Shibuya
48533,Virgilia,virgilia@gmail.com,2006-12-17,12,41016644,Uji
48534,Suzuki Jun,suzuki.jun@gmail.com,1998-08-22,8,22891114,Shinjuku
48535,Rogue Oro,rogue.oro@gmail.com,2000-03-02,3,33512304,Magnolia
48536,Amuro Tooru,amuro.tooru@gmail.com,2002-07-03,7,46827138,Beika
48537,Levi Ackerman,levi.ackerman@gmail.com,2007-10-04,10,40996494,Magnolia
48538,Sasha Blouse,sasha.blouse@gmail.com,2007-09-24,9,5946928,Shibuya
48539,Erza Scarlet,erza.scarlet@gmail.com,2004-05-13,5,29097330,Kobe
48540,Oumae Kumiko,oumae.kumiko@gmail.com,1998-08-23,8,35709807,Kobe
48541,Connie Springer,connie.springer@gmail.com,2002-04-03,4,12746602,Uji
48542,Amuro Tooru,amuro.tooru@gmail.com,2004-05-23,5,26277178,Sapporo
48543,Erwin Smith,erwin.smith@gmail.com,1995-09-14,9,44980781,Kobe
48544,Mirajane Strauss,mirajane.strauss@gmail.com,2009-01-26,1,39490722,Kyoto
48545,Suzuki Jun,suzuki.jun@gmail.com,1995-08-03,8,4999677,Kobe
48546,Kudo Shinichi,kudo.shinichi@gmail.com,2005-02-09,2,37005057,Sapporo
48547,Rogue Oro,rogue.oro@gmail.com,1995-02-13,2,13796624,Sendai
48548,Erza Scarlet,erza.scarlet@gmail.com,2005-09-03,9,19903771,Fukuoka
48549,Kawashima Sapphire,kawashima.sapphire@gmail.com,2009-12-17,12,48689130,Fukuoka
48550,Farah Nae,farah.nae@gmail.com,2005-10-25,10,43213651,Akihabara
48551,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2008-05-09,5,45565859,Shibuya
48552,Yokomizo Jugo,yokomizo.jugo@gmail.com,2008-04-15,4,5607290,Sapporo
48553,Ushiromiya Eva,ushiromiya.eva@gmail.com,2009-11-23,11,26456093,Ikebukuro
48554,Levy McGarden,levy.mcgarden@gmail.com,1995-11-23,11,10680741,Sendai
48555,Kousaka Reina,kousaka.reina@gmail.com,1995-08-20,8,10315650,Shinjuku
48556,Igneel Dragneel,igneel.dragneel@gmail.com,1998-05-10,5,10764251,Shinjuku
48557,Suzuki Jun,suzuki.jun@gmail.com,2004-12-10,12,31587159,Tokyo
48558,Haibara Ai,haibara.ai@gmail.com,2009-04-14,4,12120208,Nagoya
48559,Yoshii Junna,yoshii.junna@gmail.com,1998-06-20,6,41541287,Magnolia
48560,Mouri Ran,mouri.ran@gmail.com,2000-03-25,3,45771244,Akihabara
48561,Tanaka Asuka,tanaka.asuka@gmail.com,2007-07-26,7,37261609,Kobe
48562,Kawashima Sapphire,kawashima.sapphire@gmail.com,1997-12-23,12,9283857,Nagoya
48563,Farah Nae,farah.nae@gmail.com,2002-09-11,9,26861885,Tokyo
48564,Hashida Itaru,hashida.itaru@gmail.com,2000-12-01,12,2982632,Fukuoka
48565,Jellal Fernandes,jellal.fernandes@gmail.com,2008-06-25,6,37371312,Osaka
48566,Zeke Yeager,zeke.yeager@gmail.com,2002-04-22,4,22939864,Akihabara
48567,Akiyama Mio,akiyama.mio@gmail.com,1998-03-12,3,22217147,Kyoto
48568,Ronove,ronove@gmail.com,1999-11-01,11,42343087,Uji
48569,Mikasa Ackerman,mikasa.ackerman@gmail.com,1998-04-12,4,23067386,Shinjuku
48570,Bertolt Hoover,bertolt.hoover@gmail.com,1999-06-23,6,10613286,Hakone
48571,Zeke Yeager,zeke.yeager@gmail.com,2009-08-26,8,33265087,Sendai
48572,Toyama Kazuha,toyama.kazuha@gmail.com,1997-07-16,7,42109134,Kyoto
48573,Jellal Fernandes,jellal.fernandes@gmail.com,2000-07-06,7,40514261,Hakone
48574,Hattori Heiji,hattori.heiji@gmail.com,2002-06-18,6,44923843,Shinjuku
48575,Suzuki Jun,suzuki.jun@gmail.com,1999-04-22,4,3804727,Kobe
48576,Haibara Ai,haibara.ai@gmail.com,2008-07-25,7,901307,Uji
48577,Lisanna Strauss,lisanna.strauss@gmail.com,2009-08-07,8,3569986,Akihabara
48578,Jellal Fernandes,jellal.fernandes@gmail.com,2004-03-17,3,30193254,Sendai
48579,Suzuki Sonoko,suzuki.sonoko@gmail.com,2001-08-18,8,27583369,Kyoto
48580,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2002-10-07,10,11870047,Magnolia
48581,Ushiromiya Battler,ushiromiya.battler@gmail.com,2005-07-19,7,49645500,Shinjuku
48582,Gajeel Redfox,gajeel.redfox@gmail.com,2006-08-23,8,17195515,Magnolia
48583,Virgilia,virgilia@gmail.com,1998-10-08,10,23802549,Beika
48584,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2007-07-24,7,45960299,Fukuoka
48585,Kasashima Nozomi,kasashima.nozomi@gmail.com,1996-09-10,9,20892679,Nagoya
48586,Gray Fullbuster,gray.fullbuster@gmail.com,1995-02-24,2,42329718,Sendai
48587,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1998-02-04,2,10943400,Osaka
48588,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1996-05-13,5,28909910,Tokyo
48589,Miyano Shiho,miyano.shiho@gmail.com,1995-03-18,3,13350820,Sendai
48590,Hange Zoe,hange.zoe@gmail.com,2008-04-10,4,17227490,Rokkenjima
48591,Sasha Blouse,sasha.blouse@gmail.com,2002-08-03,8,38004823,Akihabara
48592,Sasha Blouse,sasha.blouse@gmail.com,2001-11-21,11,16988344,Beika
48593,Historia Reiss,historia.reiss@gmail.com,2002-08-11,8,38252374,Hakone
48594,Amane Suzuha,amane.suzuha@gmail.com,2000-03-06,3,11529944,Osaka
48595,Layla Heartfilia,layla.heartfilia@gmail.com,2005-01-20,1,9971851,Magnolia
48596,Mirajane Strauss,mirajane.strauss@gmail.com,2002-09-26,9,17503358,Rokkenjima
48597,Miyano Shiho,miyano.shiho@gmail.com,1999-06-10,6,39676798,Shinjuku
48598,Nakano Azusa,nakano.azusa@gmail.com,1999-11-23,11,28619927,Sendai
48599,Eren Yeager,eren.yeager@gmail.com,1998-05-24,5,34254665,Tokyo
48600,Lisanna Strauss,lisanna.strauss@gmail.com,2002-01-10,1,12661401,Rokkenjima
48601,Amane Suzuha,amane.suzuha@gmail.com,1998-02-12,2,21316959,Nagoya
48602,Erza Scarlet,erza.scarlet@gmail.com,2002-03-08,3,45325336,Shibuya
48603,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2002-11-17,11,24343698,Kobe
48604,Juvia Lockser,juvia.lockser@gmail.com,1998-10-24,10,46225830,Shinjuku
48605,Ushiromiya Eva,ushiromiya.eva@gmail.com,1998-11-10,11,27566816,Akihabara
48606,Ushiromiya Maria,ushiromiya.maria@gmail.com,2008-12-09,12,3512762,Kyoto
48607,Mouri Ran,mouri.ran@gmail.com,1996-12-22,12,14590886,Kobe
48608,Kiryuu Moeka,kiryuu.moeka@gmail.com,1998-04-23,4,32824621,Akihabara
48609,Manabe Nodoka,manabe.nodoka@gmail.com,2004-09-12,9,14057147,Sendai
48610,Yamamura Misao,yamamura.misao@gmail.com,2008-07-15,7,30812236,Nagoya
48611,Tainaka Ritsu,tainaka.ritsu@gmail.com,2000-02-02,2,44978534,Nagoya
48612,Natsu Dragneel,natsu.dragneel@gmail.com,2004-08-24,8,46926612,Beika
48613,Jean Kirstein,jean.kirstein@gmail.com,2005-07-10,7,38584209,Ikebukuro
48614,Akai Shuichi,akai.shuichi@gmail.com,1995-11-01,11,4597775,Magnolia
48615,Sting Eucliffe,sting.eucliffe@gmail.com,1997-07-25,7,13150183,Shinjuku
48616,Lisanna Strauss,lisanna.strauss@gmail.com,2000-05-21,5,36591002,Uji
48617,Yamamura Misao,yamamura.misao@gmail.com,2006-06-12,6,4848282,Rokkenjima
48618,Juvia Lockser,juvia.lockser@gmail.com,2000-09-19,9,40413677,Beika
48619,Eren Yeager,eren.yeager@gmail.com,2000-07-17,7,16866841,Uji
48620,Connie Springer,connie.springer@gmail.com,1998-01-20,1,27528239,Nagoya
48621,Yamamura Misao,yamamura.misao@gmail.com,2006-03-23,3,16500047,Sapporo
48622,Oumae Kumiko,oumae.kumiko@gmail.com,2006-03-09,3,23719657,Sendai
48623,Urushibara Ruka,urushibara.ruka@gmail.com,2007-11-06,11,20767170,Akihabara
48624,Kawashima Sapphire,kawashima.sapphire@gmail.com,1997-03-02,3,41610233,Akihabara
48625,Saito Sumire,saito.sumire@gmail.com,2002-12-25,12,26463758,Shibuya
48626,Ronove,ronove@gmail.com,2008-07-03,7,8690159,Magnolia
48627,Juvia Lockser,juvia.lockser@gmail.com,1996-01-25,1,25627529,Sapporo
48628,Kisaki Eri,kisaki.eri@gmail.com,2005-05-07,5,10996694,Tokyo
48629,Layla Heartfilia,layla.heartfilia@gmail.com,1999-01-22,1,49343923,Beika
48630,Tanaka Asuka,tanaka.asuka@gmail.com,2003-04-04,4,39863176,Magnolia
48631,Erwin Smith,erwin.smith@gmail.com,2009-09-21,9,28120746,Shibuya
48632,Armin Arlert,armin.arlert@gmail.com,2008-05-04,5,38210769,Uji
48633,Saito Sumire,saito.sumire@gmail.com,2009-11-09,11,24143415,Hakone
48634,Mouri Ran,mouri.ran@gmail.com,1999-09-10,9,42057122,Ikebukuro
48635,Sera Masumi,sera.masumi@gmail.com,2005-12-24,12,41118605,Kyoto
48636,Juvia Lockser,juvia.lockser@gmail.com,2001-02-01,2,17896491,Magnolia
48637,Edogawa Conan,edogawa.conan@gmail.com,2008-03-26,3,7918778,Osaka
48638,Tainaka Ritsu,tainaka.ritsu@gmail.com,2002-02-08,2,41117947,Rokkenjima
48639,Hattori Heiji,hattori.heiji@gmail.com,1997-12-06,12,28233147,Sapporo
48640,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2002-03-01,3,42973120,Kyoto
48641,Annie Leonhart,annie.leonhart@gmail.com,2005-04-17,4,14818466,Hakone
48642,Kato Yuko,kato.yuko@gmail.com,2000-12-09,12,34597412,Akihabara
48643,Mikasa Ackerman,mikasa.ackerman@gmail.com,2007-04-18,4,43830718,Sendai
48644,Juvia Lockser,juvia.lockser@gmail.com,2003-03-05,3,12536791,Uji
48645,Ronove,ronove@gmail.com,2003-08-10,8,31201153,Sapporo
48646,Kousaka Reina,kousaka.reina@gmail.com,2004-02-27,2,9221804,Shibuya
48647,Ushiromiya Maria,ushiromiya.maria@gmail.com,2009-06-28,6,1817309,Rokkenjima
48648,Ushiromiya Eva,ushiromiya.eva@gmail.com,2009-09-09,9,43132572,Uji
48649,Juvia Lockser,juvia.lockser@gmail.com,2000-02-06,2,17279253,Ikebukuro
48650,Makise Kurisu,makise.kurisu@gmail.com,1996-07-28,7,49098416,Shinjuku
48651,Levy McGarden,levy.mcgarden@gmail.com,2005-06-03,6,11117615,Ikebukuro
48652,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2000-03-01,3,26389745,Yokohama
48653,Rogue Oro,rogue.oro@gmail.com,1996-03-24,3,24380064,Hakone
48654,Yoshii Junna,yoshii.junna@gmail.com,2007-09-28,9,31132950,Magnolia
48655,Kuroba Kaito,kuroba.kaito@gmail.com,2006-08-25,8,9181852,Sapporo
48656,Sato Miwako,sato.miwako@gmail.com,1995-07-16,7,5719733,Uji
48657,Hakuba Saguru,hakuba.saguru@gmail.com,1999-11-15,11,41565990,Shinjuku
48658,Virgilia,virgilia@gmail.com,2005-06-06,6,24603401,Magnolia
48659,Historia Reiss,historia.reiss@gmail.com,2007-05-21,5,27403850,Magnolia
48660,Connie Springer,connie.springer@gmail.com,1996-11-17,11,33091079,Magnolia
48661,Amuro Tooru,amuro.tooru@gmail.com,2000-01-11,1,22243387,Akihabara
48662,Hange Zoe,hange.zoe@gmail.com,2004-09-05,9,12528337,Hakone
48663,Gajeel Redfox,gajeel.redfox@gmail.com,2002-04-01,4,7103673,Hakone
48664,Elfman Strauss,elfman.strauss@gmail.com,2003-04-21,4,3841586,Akihabara
48665,Okabe Rintarou,okabe.rintarou@gmail.com,2004-05-04,5,38343881,Sapporo
48666,Erza Scarlet,erza.scarlet@gmail.com,2003-01-14,1,29564459,Rokkenjima
48667,Manabe Nodoka,manabe.nodoka@gmail.com,1996-01-01,1,4674500,Nagoya
48668,Suzuki Jun,suzuki.jun@gmail.com,2007-09-07,9,28481686,Akihabara
48669,Mouri Ran,mouri.ran@gmail.com,2008-12-24,12,9091169,Kobe
48670,Goto Hazuki,goto.hazuki@gmail.com,1996-01-27,1,32447741,Rokkenjima
48671,Jean Kirstein,jean.kirstein@gmail.com,1995-05-28,5,31966778,Akihabara
48672,Virgilia,virgilia@gmail.com,1997-10-27,10,12947544,Shinjuku
48673,Takagi Wataru,takagi.wataru@gmail.com,2001-04-16,4,41738597,Shinjuku
48674,Nakano Azusa,nakano.azusa@gmail.com,2003-06-06,6,26783668,Rokkenjima
48675,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2009-07-12,7,35976692,Sapporo
48676,Igneel Dragneel,igneel.dragneel@gmail.com,1998-08-03,8,35508805,Ikebukuro
48677,Jellal Fernandes,jellal.fernandes@gmail.com,2009-01-21,1,13403009,Ikebukuro
48678,Kato Yuko,kato.yuko@gmail.com,1999-07-20,7,4102530,Kobe
48679,Natsu Dragneel,natsu.dragneel@gmail.com,2000-03-26,3,15615476,Kobe
48680,Edogawa Conan,edogawa.conan@gmail.com,2002-11-01,11,21430776,Akihabara
48681,Manabe Nodoka,manabe.nodoka@gmail.com,2009-10-20,10,12326686,Fukuoka
48682,Gajeel Redfox,gajeel.redfox@gmail.com,1997-10-21,10,31822534,Kobe
48683,Kousaka Reina,kousaka.reina@gmail.com,2006-09-09,9,9302112,Kobe
48684,Hakuba Saguru,hakuba.saguru@gmail.com,2005-03-20,3,13906855,Sapporo
48685,Shiina Mayuri,shiina.mayuri@gmail.com,2003-07-04,7,30985373,Akihabara
48686,Igneel Dragneel,igneel.dragneel@gmail.com,2008-08-10,8,3179269,Hakone
48687,Tainaka Ritsu,tainaka.ritsu@gmail.com,2004-12-01,12,26907975,Fukuoka
48688,Sting Eucliffe,sting.eucliffe@gmail.com,1999-11-24,11,36149077,Tokyo
48689,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1999-11-02,11,9501389,Magnolia
48690,Annie Leonhart,annie.leonhart@gmail.com,1997-07-08,7,35830223,Shinjuku
48691,Yokomizo Jugo,yokomizo.jugo@gmail.com,1995-07-06,7,21061949,Sapporo
48692,Suzuki Sonoko,suzuki.sonoko@gmail.com,2002-09-28,9,37000566,Tokyo
48693,Historia Reiss,historia.reiss@gmail.com,2006-01-07,1,29197710,Sendai
48694,Kudo Shinichi,kudo.shinichi@gmail.com,2008-11-17,11,28255134,Beika
48695,Virgilia,virgilia@gmail.com,1995-06-13,6,4273455,Uji
48696,Gajeel Redfox,gajeel.redfox@gmail.com,2006-11-13,11,40440100,Hakone
48697,Ushiromiya Eva,ushiromiya.eva@gmail.com,1997-07-05,7,47840058,Hakone
48698,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2008-01-11,1,8292481,Tokyo
48699,Akai Shuichi,akai.shuichi@gmail.com,1999-12-15,12,13364453,Hakone
48700,Amane Suzuha,amane.suzuha@gmail.com,2002-04-17,4,32655043,Kobe
48701,Layla Heartfilia,layla.heartfilia@gmail.com,1998-09-21,9,26684386,Yokohama
48702,Igneel Dragneel,igneel.dragneel@gmail.com,2005-10-14,10,46136670,Ikebukuro
48703,Wendy Marvell,wendy.marvell@gmail.com,2006-06-13,6,5445429,Yokohama
48704,Gaap,gaap@gmail.com,2003-05-06,5,31675897,Nagoya
48705,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2003-10-12,10,42665517,Shibuya
48706,Kisaki Eri,kisaki.eri@gmail.com,2002-01-25,1,20330632,Ikebukuro
48707,Ushiromiya Battler,ushiromiya.battler@gmail.com,1996-10-06,10,3783949,Tokyo
48708,Saito Sumire,saito.sumire@gmail.com,1996-06-09,6,38995674,Magnolia
48709,Sato Miwako,sato.miwako@gmail.com,2008-07-18,7,10423194,Uji
48710,Ushiromiya Maria,ushiromiya.maria@gmail.com,2004-09-04,9,36371577,Osaka
48711,Kiryuu Moeka,kiryuu.moeka@gmail.com,2006-11-08,11,31298201,Ikebukuro
48712,Sera Masumi,sera.masumi@gmail.com,2002-09-18,9,47483935,Rokkenjima
48713,Hijiri Kanade,hijiri.kanade@gmail.com,2008-01-27,1,29376702,Kobe
48714,Erza Scarlet,erza.scarlet@gmail.com,2000-02-24,2,6386660,Fukuoka
48715,Lucy Heartfilia,lucy.heartfilia@gmail.com,1995-08-26,8,31994288,Shibuya
48716,Urushibara Ruka,urushibara.ruka@gmail.com,2005-10-28,10,48101655,Hakone
48717,Akiyama Mio,akiyama.mio@gmail.com,2001-05-23,5,16115938,Ikebukuro
48718,Suzuki Jun,suzuki.jun@gmail.com,1996-03-03,3,4459155,Shibuya
48719,Goto Hazuki,goto.hazuki@gmail.com,1997-04-23,4,25845815,Kyoto
48720,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2001-07-02,7,5868200,Sapporo
48721,Kousaka Reina,kousaka.reina@gmail.com,2000-04-01,4,28329659,Osaka
48722,Ushiromiya Battler,ushiromiya.battler@gmail.com,2007-04-14,4,29128112,Ikebukuro
48723,Haibara Ai,haibara.ai@gmail.com,1999-06-28,6,46652385,Rokkenjima
48724,Okabe Rintarou,okabe.rintarou@gmail.com,2007-01-18,1,35425073,Beika
48725,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2005-07-01,7,9454114,Yokohama
48726,Kuroba Kaito,kuroba.kaito@gmail.com,2004-01-16,1,22516753,Magnolia
48727,Mirajane Strauss,mirajane.strauss@gmail.com,1995-03-03,3,13900741,Magnolia
48728,Elfman Strauss,elfman.strauss@gmail.com,2004-10-17,10,18503387,Kobe
48729,Kiryuu Moeka,kiryuu.moeka@gmail.com,2005-10-26,10,15349604,Beika
